iter	Passed	Remaining
422	2136	2914
423	2141	2909
424	2147	2904
425	2152	2899
426	2156	2894
427	2161	2888
428	2165	2882
429	2171	2877
430	2176	2872
431	2181	2867
432	2185	2862
433	2190	2857
434	2195	2851
435	2199	2845
436	2204	2840
437	2209	2834
438	2214	2829
439	2218	2823
440	2222	2817
441	2226	2811
442	2231	2806
443	2236	2800
444	2241	2795
445	2246	2790
446	2250	2784
447	2255	2779
448	2260	2773
449	2264	2768
450	2269	2762
451	2274	2757
452	2279	2752
453	2283	2746
454	2288	2741
455	2293	2735
456	2298	2730
457	2302	2724
458	2307	2719
459	2311	2713
460	2315	2707
461	2320	2701
462	2324	2696
463	2329	2691
464	2334	2685
465	2338	2679
466	2342	2673
467	2347	2668
468	2352	2663
469	2356	2657
470	2361	2652
471	2366	2646
472	2371	2641
473	2375	2635
474	2379	2629
475	2383	2624
476	2388	2618
477	2393	2613
478	2397	2607
479	2402	2602
480	2406	2597
481	2411	2591
482	2416	2586
483	2420	2580
484	2425	2575
485	2429	2569
486	2434	2564
487	2439	2559
488	2444	2554
489	2448	2548
490	2452	2542
491	2456	2536
492	2461	2531
493	2465	2525
494	2470	2519
495	2474	2514
496	2478	2508
497	2483	2503
498	2487	2497
499	2492	2492
500	2497	2487
501	2502	2482
502	2507	2477
503	2512	2472
504	2517	2467
505	2522	2462
506	2527	2457
507	2532	2452
508	2536	2446
509	2541	2441
510	2545	2436
511	2549	2430
512	2553	2424
513	2558	2418
514	2562	2413
515	2567	2407
516	2570	2401
517	2575	2396
518	2580	2391
519	2584	2386
520	2590	2381
521	2594	2375
522	2598	2370
523	2603	2364
524	2608	2359
525	2613	2354
526	2617	2349
527	2621	2343
528	2626	2338
529	2631	2333
530	2635	2327
531	2640	2322
532	2644	2316
533	2648	2311
534	2653	2306
535	2658	2300
536	2662	2295
537	2666	2289
538	2671	2284
539	2676	2279
540	2680	2274
541	2686	2269
542	2691	2265
543	2695	2259
544	2700	2254
545	2705	2249
546	2710	2244
547	2714	2239
548	2719	2233
549	2724	2228
550	2728	2223
551	2733	2218
552	2738	2213
553	2742	2208
554	2747	2202
555	2752	2198
556	2758	2193
557	2762	2188
558	2767	2183
559	2772	2178
