iter	RMSE
632	2682.772746
633	2682.696971
634	2682.593105
635	2682.45742
636	2682.134072
637	2681.745793
638	2681.30588
639	2681.145515
640	2680.865071
641	2680.792856
642	2680.67094
643	2680.402328
644	2680.173583
645	2679.900213
646	2679.716887
647	2679.492366
648	2679.003727
649	2678.807723
650	2678.611276
651	2678.459356
652	2678.232502
653	2677.935089
654	2677.753753
655	2677.555329
656	2677.226848
657	2676.898812
658	2676.759866
659	2676.583246
660	2676.427115
661	2676.093945
662	2675.944311
663	2675.777927
664	2675.369131
665	2675.300436
666	2675.125706
667	2674.937303
668	2674.755435
669	2674.463705
670	2674.112135
671	2674.019531
672	2673.854494
673	2673.62745
674	2673.395898
675	2673.181891
676	2672.982599
677	2672.712386
678	2672.561303
679	2672.199561
680	2672.0758
681	2671.892344
682	2671.682061
683	2671.445719
684	2671.083697
685	2670.810976
686	2670.706065
687	2670.514166
688	2670.209205
689	2670.043218
690	2669.801951
691	2669.168727
692	2668.985115
693	2668.78599
694	2668.448183
695	2668.27272
696	2668.050735
697	2667.916988
698	2667.791398
699	2667.712809
700	2667.502111
701	2667.058489
702	2666.932232
703	2666.599941
704	2666.276713
705	2666.073433
706	2665.846583
707	2665.574236
708	2665.351227
709	2665.151522
710	2665.01164
711	2664.727681
712	2664.555698
713	2664.461512
714	2664.329972
715	2664.089432
716	2663.936404
717	2663.796822
718	2663.413964
719	2663.0758
720	2662.919166
721	2662.754296
722	2662.469191
723	2662.207124
724	2661.92081
725	2661.688464
726	2661.634808
727	2661.474981
728	2661.30644
729	2661.229003
730	2661.050948
731	2660.911394
732	2660.682622
733	2660.345408
734	2660.042855
735	2659.868298
736	2659.710242
737	2659.402611
738	2659.19217
739	2658.879615
740	2658.638773
741	2658.430936
742	2658.317633
743	2658.067864
744	2657.869365
745	2657.605714
746	2657.384847
747	2657.03966
748	2656.935119
749	2656.789294
750	2656.572482
751	2656.434289
752	2656.21058
753	2656.037076
754	2655.891716
755	2655.738255
756	2655.584471
757	2654.923052
758	2654.796234
759	2654.547831
760	2654.407329
761	2654.237014
762	2654.023177
763	2653.829123
764	2653.697309
765	2653.489096
766	2653.364881
767	2653.242956
768	2653.080151
769	2652.957387
770	2652.895689
771	2652.737788
772	2652.631235
773	2652.469205
774	2652.166069
775	2651.850476
776	2651.611399
777	2651.389652
778	2651.243512
779	2651.08558
780	2650.885067
781	2650.783907
782	2650.690532
783	2650.58625
784	2650.455419
785	2650.313752
786	2650.169436
787	2649.769881
788	2649.604916
789	2649.309669
790	2649.177353
791	2649.126391
792	2648.875739
793	2648.649176
794	2648.534986
795	2648.37736
796	2648.18166
797	2647.98297
798	2647.852473
799	2647.749828
800	2647.584754
801	2647.397016
802	2647.21974
803	2647.077233
804	2646.868442
805	2646.702822
806	2646.538108
807	2646.415334
808	2646.304557
809	2646.23656
810	2645.936641
811	2645.763951
812	2645.593514
813	2645.326313
814	2645.202198
815	2644.978365
816	2644.7889
817	2644.637025
818	2644.555991
819	2644.500242
820	2644.217856
821	2644.08595
822	2643.971836
823	2643.7257
824	2643.635683
825	2643.584428
826	2643.447613
827	2643.320459
828	2643.15892
829	2643.016592
830	2642.829717
831	2642.759881
832	2642.64787
833	2642.533455
834	2642.329569
835	2642.137699
836	2642.011875
837	2641.905259
838	2641.750162
839	2641.592725
840	2641.45558
841	2641.290942
842	2641.135584
843	2641.04021
844	2640.87041
845	2640.637393
846	2640.380966
847	2640.226228
848	2640.111075
849	2640.013596
850	2639.905685
851	2639.707771
852	2639.593868
853	2639.483881
854	2639.353925
855	2639.16763
856	2639.066493
857	2638.90865
858	2638.721637
859	2638.645275
860	2638.452056
861	2638.386804
862	2638.120876
863	2637.929737
864	2637.764056
865	2637.549836
866	2637.440668
867	2637.273508
868	2637.119994
869	2636.947596
870	2636.898398
871	2636.643386
872	2636.613675
873	2636.406185
874	2636.254635
875	2635.987575
876	2635.826992
877	2635.680139
878	2635.534887
879	2635.375768
880	2635.069384
881	2634.814597
882	2634.741274
883	2634.675753
884	2634.492912
885	2634.369644
886	2634.32946
887	2634.154042
888	2634.011596
889	2633.821234
890	2633.682383
891	2633.562552
892	2633.522094
893	2633.278787
894	2633.173705
895	2632.918057
896	2632.786977
897	2632.640649
898	2632.499212
899	2632.305308
900	2632.164
901	2631.842329
902	2631.694111
903	2631.548549
904	2631.341146
905	2631.16775
906	2631.064153
907	2630.942047
908	2630.738425
909	2630.638291
910	2630.496418
911	2630.426222
912	2630.165616
913	2630.050764
914	2629.965838
915	2629.656955
916	2629.514982
917	2629.271245
918	2629.15808
919	2629.033742
920	2628.946785
921	2628.825445
922	2628.634717
923	2628.481964
924	2628.44361
925	2628.349849
926	2628.247461
927	2628.065935
928	2627.740925
929	2627.593026
930	2627.518142
931	2627.391446
932	2627.200546
933	2626.907308
934	2626.814424
935	2626.703982
936	2626.639012
937	2626.529457
938	2626.37779
939	2626.265703
940	2626.146742
941	2626.091365
942	2626.026605
943	2625.864253
944	2625.705682
945	2625.48101
946	2625.35557
947	2625.300753
948	2625.195959
949	2625.096018
950	2624.920351
951	2624.76565
952	2624.697567
953	2624.566568
954	2624.390384
955	2624.123879
956	2623.99134
957	2623.947723
958	2623.713957
959	2623.49582
960	2623.332837
961	2623.161571
962	2623.028687
963	2622.872148
964	2622.811121
965	2622.618728
966	2622.572898
967	2622.316541
968	2622.139877
969	2621.790016
970	2621.719889
971	2621.587942
972	2621.48983
973	2621.386343
974	2621.147699
975	2620.929522
976	2620.813613
977	2620.699892
978	2620.653724
979	2620.556353
980	2620.520306
981	2620.402687
982	2620.281106
983	2620.239248
984	2620.117134
985	2620.085988
986	2619.982549
987	2619.816565
988	2619.642088
989	2619.43916
990	2619.330286
991	2619.253421
992	2619.135843
993	2619.022627
994	2618.874823
995	2618.79098
996	2618.639591
997	2618.421663
998	2618.274914
999	2617.965604
